slug,ID,model,input_tokens,output_tokens,total_tokens
Csv_15,189,gpt-4o-2024-11-20,9152,536,9688
Csv_15,189,gpt-4o-2024-11-20,5905,990,6895
Csv_2,190,gpt-4o-2024-11-20,2688,129,2817
Csv_2,190,gpt-4o-2024-11-20,3079,134,3213
Csv_3,191,gpt-4o-2024-11-20,3590,197,3787
Csv_3,191,gpt-4o-2024-11-20,4572,221,4793
Csv_3,191,gpt-4o-2024-11-20,5858,242,6100
Csv_3,191,gpt-4o-2024-11-20,6577,208,6785
Csv_3,191,gpt-4o-2024-11-20,6006,273,6279
Csv_3,191,gpt-4o-2024-11-20,4002,236,4238
Csv_3,191,gpt-4o-2024-11-20,5256,240,5496
Csv_3,191,gpt-4o-2024-11-20,5406,336,5742
Csv_3,191,gpt-4o-2024-11-20,5863,431,6294
Csv_3,191,gpt-4o-2024-11-20,6414,386,6800
Csv_3,191,gpt-4o-2024-11-20,4265,216,4481
Csv_3,191,gpt-4o-2024-11-20,5532,201,5733
Csv_3,191,gpt-4o-2024-11-20,5581,216,5797
Csv_3,191,gpt-4o-2024-11-20,5870,258,6128
Csv_3,191,gpt-4o-2024-11-20,6205,402,6607
Csv_3,191,gpt-4o-2024-11-20,4508,206,4714
Csv_3,191,gpt-4o-2024-11-20,5226,220,5446
Csv_3,191,gpt-4o-2024-11-20,5336,257,5593
Csv_3,191,gpt-4o-2024-11-20,5655,411,6066
Csv_3,191,gpt-4o-2024-11-20,6245,447,6692
Csv_3,191,gpt-4o-2024-11-20,4741,245,4986
Csv_3,191,gpt-4o-2024-11-20,4801,220,5021
Csv_3,191,gpt-4o-2024-11-20,5005,201,5206
Csv_3,191,gpt-4o-2024-11-20,5013,214,5227
Csv_3,191,gpt-4o-2024-11-20,5098,252,5350
Csv_3,191,gpt-4o-2024-11-20,4440,276,4716
Csv_3,191,gpt-4o-2024-11-20,6072,546,6618
Csv_3,191,gpt-4o-2024-11-20,6683,587,7270
Csv_3,191,gpt-4o-2024-11-20,5254,273,5527
Csv_3,191,gpt-4o-2024-11-20,5293,261,5554
Csv_3,191,gpt-4o-2024-11-20,5485,199,5684
Csv_3,191,gpt-4o-2024-11-20,5647,269,5916
Csv_3,191,gpt-4o-2024-11-20,6011,274,6285
Csv_4,192,gpt-4o-2024-11-20,2456,57,2513
Csv_4,192,gpt-4o-2024-11-20,2746,62,2808
Csv_4,192,gpt-4o-2024-11-20,2728,51,2779
Csv_4,192,gpt-4o-2024-11-20,2802,63,2865
Csv_4,192,gpt-4o-2024-11-20,2753,80,2833
Csv_4,192,gpt-4o-2024-11-20,2892,64,2956
Csv_4,192,gpt-4o-2024-11-20,2979,67,3046
Csv_4,192,gpt-4o-2024-11-20,3069,67,3136
Csv_4,192,gpt-4o-2024-11-20,3159,70,3229
Csv_5,193,gpt-4o-2024-11-20,2570,96,2666
Csv_6,194,gpt-4o-2024-11-20,3611,150,3761
Csv_6,194,gpt-4o-2024-11-20,4381,110,4491
Csv_9,195,gpt-4o-2024-11-20,2584,158,2742
Csv_9,195,gpt-4o-2024-11-20,3053,185,3238
Csv_9,195,gpt-4o-2024-11-20,3292,246,3538
Gson_11,196,gpt-4o-2024-11-20,2513,110,2623
Gson_11,196,gpt-4o-2024-11-20,2848,198,3046
Gson_11,196,gpt-4o-2024-11-20,3152,268,3420
Gson_11,196,gpt-4o-2024-11-20,3515,202,3717
Gson_11,196,gpt-4o-2024-11-20,3676,267,3943
Gson_11,196,gpt-4o-2024-11-20,2838,203,3041
Gson_12,197,gpt-4o-2024-11-20,2977,195,3172
Gson_13,198,gpt-4o-2024-11-20,4977,799,5776
Gson_13,198,gpt-4o-2024-11-20,5978,665,6643
Gson_13,198,gpt-4o-2024-11-20,6119,695,6814
Gson_13,198,gpt-4o-2024-11-20,6869,775,7644
Gson_13,198,gpt-4o-2024-11-20,7749,782,8531
Gson_13,198,gpt-4o-2024-11-20,5991,747,6738
Gson_13,198,gpt-4o-2024-11-20,5926,685,6611
Gson_13,198,gpt-4o-2024-11-20,6107,839,6946
Gson_13,198,gpt-4o-2024-11-20,7125,849,7974
Gson_13,198,gpt-4o-2024-11-20,8009,821,8830
Gson_13,198,gpt-4o-2024-11-20,6765,608,7373
Gson_13,198,gpt-4o-2024-11-20,5787,608,6395
Gson_13,198,gpt-4o-2024-11-20,5814,667,6481
Gson_13,198,gpt-4o-2024-11-20,6565,654,7219
Gson_13,198,gpt-4o-2024-11-20,7231,631,7862
Gson_13,198,gpt-4o-2024-11-20,7400,652,8052
Gson_13,198,gpt-4o-2024-11-20,5831,645,6476
Gson_13,198,gpt-4o-2024-11-20,5932,670,6602
Gson_13,198,gpt-4o-2024-11-20,6652,746,7398
Gson_13,198,gpt-4o-2024-11-20,7499,671,8170
Gson_13,198,gpt-4o-2024-11-20,8079,800,8879
Gson_13,198,gpt-4o-2024-11-20,5979,804,6783
Gson_13,198,gpt-4o-2024-11-20,6398,878,7276
Gson_13,198,gpt-4o-2024-11-20,7375,826,8201
Gson_13,198,gpt-4o-2024-11-20,8174,844,9018
Gson_13,198,gpt-4o-2024-11-20,8906,672,9578
Gson_13,198,gpt-4o-2024-11-20,5851,636,6487
Gson_13,198,gpt-4o-2024-11-20,5934,668,6602
Gson_13,198,gpt-4o-2024-11-20,6659,771,7430
Gson_13,198,gpt-4o-2024-11-20,7558,651,8209
Gson_13,198,gpt-4o-2024-11-20,9605,661,10266
Gson_13,198,gpt-4o-2024-11-20,5840,708,6548
Gson_13,198,gpt-4o-2024-11-20,6067,633,6700
Gson_13,198,gpt-4o-2024-11-20,6650,702,7352
Gson_13,198,gpt-4o-2024-11-20,7446,712,8158
Gson_15,199,gpt-4o-2024-11-20,2554,95,2649
Gson_15,199,gpt-4o-2024-11-20,2874,128,3002
Gson_15,199,gpt-4o-2024-11-20,3027,191,3218
Gson_15,199,gpt-4o-2024-11-20,3306,229,3535
Gson_15,199,gpt-4o-2024-11-20,3598,270,3868
Gson_15,199,gpt-4o-2024-11-20,2864,98,2962
Gson_16,200,gpt-4o-2024-11-20,3359,672,4031
Gson_16,200,gpt-4o-2024-11-20,4256,721,4977
Gson_16,200,gpt-4o-2024-11-20,4825,743,5568
Gson_17,201,gpt-4o-2024-11-20,2871,179,3050
Gson_17,201,gpt-4o-2024-11-20,3253,213,3466
Gson_17,201,gpt-4o-2024-11-20,3547,268,3815
Gson_17,201,gpt-4o-2024-11-20,3955,404,4359
Gson_17,201,gpt-4o-2024-11-20,4996,491,5487
Gson_17,201,gpt-4o-2024-11-20,3265,213,3478
Gson_17,201,gpt-4o-2024-11-20,3460,234,3694
Gson_17,201,gpt-4o-2024-11-20,3505,254,3759
Gson_17,201,gpt-4o-2024-11-20,3497,249,3746
Gson_17,201,gpt-4o-2024-11-20,3804,252,4056
Gson_17,201,gpt-4o-2024-11-20,3977,248,4225
Gson_17,201,gpt-4o-2024-11-20,4353,255,4608
Gson_17,201,gpt-4o-2024-11-20,3786,205,3991
Gson_17,201,gpt-4o-2024-11-20,4014,356,4370
Gson_17,201,gpt-4o-2024-11-20,3496,329,3825
Gson_17,201,gpt-4o-2024-11-20,4103,385,4488
Gson_17,201,gpt-4o-2024-11-20,4569,443,5012
Gson_17,201,gpt-4o-2024-11-20,4951,474,5425
Gson_17,201,gpt-4o-2024-11-20,4397,261,4658
Gson_17,201,gpt-4o-2024-11-20,3509,279,3788
Gson_17,201,gpt-4o-2024-11-20,3876,297,4173
Gson_17,201,gpt-4o-2024-11-20,4257,455,4712
Gson_17,201,gpt-4o-2024-11-20,4934,458,5392
Gson_17,201,gpt-4o-2024-11-20,4685,301,4986
Gson_17,201,gpt-4o-2024-11-20,3588,301,3889
Gson_17,201,gpt-4o-2024-11-20,3999,305,4304
Gson_17,201,gpt-4o-2024-11-20,4219,306,4525
Gson_17,201,gpt-4o-2024-11-20,4695,302,4997
Gson_18,202,gpt-4o-2024-11-20,2530,145,2675
Gson_18,202,gpt-4o-2024-11-20,2900,284,3184
Gson_5,203,gpt-4o-2024-11-20,5698,747,6445
Gson_5,203,gpt-4o-2024-11-20,6656,685,7341
Gson_5,203,gpt-4o-2024-11-20,7364,727,8091
Gson_5,203,gpt-4o-2024-11-20,8114,861,8975
Gson_5,203,gpt-4o-2024-11-20,6720,873,7593
Gson_5,203,gpt-4o-2024-11-20,9002,800,9802
Gson_5,203,gpt-4o-2024-11-20,9825,878,10703
Gson_5,203,gpt-4o-2024-11-20,6737,1056,7793
Gson_5,203,gpt-4o-2024-11-20,6960,1129,8089
Gson_5,203,gpt-4o-2024-11-20,8187,1327,9514
Gson_5,203,gpt-4o-2024-11-20,10730,844,11574
Gson_6,204,gpt-4o-2024-11-20,2746,207,2953
Gson_6,204,gpt-4o-2024-11-20,3178,229,3407
Gson_6,204,gpt-4o-2024-11-20,3374,254,3628
Gson_6,204,gpt-4o-2024-11-20,3678,387,4065
Gson_6,204,gpt-4o-2024-11-20,3168,319,3487
Gson_6,204,gpt-4o-2024-11-20,3290,313,3603
Gson_6,204,gpt-4o-2024-11-20,3654,275,3929
Gson_6,204,gpt-4o-2024-11-20,3916,389,4305
Gson_6,204,gpt-4o-2024-11-20,4444,406,4850
Gson_6,204,gpt-4o-2024-11-20,3514,272,3786
JacksonCore_11,205,gpt-4o-2024-11-20,3891,123,4014
JacksonCore_11,205,gpt-4o-2024-11-20,5103,160,5263
JacksonCore_11,205,gpt-4o-2024-11-20,5537,192,5729
JacksonCore_11,205,gpt-4o-2024-11-20,4875,301,5176
JacksonCore_11,205,gpt-4o-2024-11-20,5093,321,5414
JacksonCore_11,205,gpt-4o-2024-11-20,4229,188,4417
JacksonCore_11,205,gpt-4o-2024-11-20,4808,197,5005
JacksonCore_11,205,gpt-4o-2024-11-20,5534,271,5805
JacksonCore_11,205,gpt-4o-2024-11-20,5916,273,6189
JacksonCore_11,205,gpt-4o-2024-11-20,5705,257,5962
JacksonCore_11,205,gpt-4o-2024-11-20,4444,202,4646
JacksonCore_11,205,gpt-4o-2024-11-20,4745,272,5017
JacksonCore_11,205,gpt-4o-2024-11-20,5654,307,5961
JacksonCore_11,205,gpt-4o-2024-11-20,5241,265,5506
JacksonCore_11,205,gpt-4o-2024-11-20,5342,318,5660
JacksonCore_11,205,gpt-4o-2024-11-20,4673,225,4898
JacksonCore_11,205,gpt-4o-2024-11-20,4442,258,4700
JacksonCore_11,205,gpt-4o-2024-11-20,4784,280,5064
JacksonCore_11,205,gpt-4o-2024-11-20,5921,297,6218
JacksonCore_11,205,gpt-4o-2024-11-20,5525,318,5843
JacksonCore_11,205,gpt-4o-2024-11-20,4925,214,5139
JacksonCore_11,205,gpt-4o-2024-11-20,5270,206,5476
JacksonCore_11,205,gpt-4o-2024-11-20,4553,218,4771
JacksonCore_11,205,gpt-4o-2024-11-20,5574,287,5861
JacksonCore_11,205,gpt-4o-2024-11-20,5371,280,5651
JacksonCore_11,205,gpt-4o-2024-11-20,5166,348,5514
JacksonCore_11,205,gpt-4o-2024-11-20,5599,379,5978
JacksonCore_11,205,gpt-4o-2024-11-20,5492,427,5919
JacksonCore_11,205,gpt-4o-2024-11-20,5666,411,6077
JacksonCore_11,205,gpt-4o-2024-11-20,5956,359,6315
JacksonCore_11,205,gpt-4o-2024-11-20,5541,325,5866
JacksonCore_11,205,gpt-4o-2024-11-20,4375,235,4610
JacksonCore_11,205,gpt-4o-2024-11-20,5038,323,5361
JacksonCore_11,205,gpt-4o-2024-11-20,6014,415,6429
JacksonCore_11,205,gpt-4o-2024-11-20,5664,385,6049
JacksonCore_15,206,gpt-4o-2024-11-20,6781,1193,7974
JacksonCore_15,206,gpt-4o-2024-11-20,8185,752,8937
JacksonCore_15,206,gpt-4o-2024-11-20,8960,1067,10027
JacksonCore_15,206,gpt-4o-2024-11-20,10050,683,10733
JacksonCore_15,206,gpt-4o-2024-11-20,10756,708,11464
JacksonCore_15,206,gpt-4o-2024-11-20,11487,635,12122
JacksonCore_15,206,gpt-4o-2024-11-20,12145,932,13077
JacksonCore_20,207,gpt-4o-2024-11-20,2677,194,2871
JacksonCore_20,207,gpt-4o-2024-11-20,3082,231,3313
JacksonCore_20,207,gpt-4o-2024-11-20,3336,260,3596
JacksonCore_20,207,gpt-4o-2024-11-20,3619,252,3871
JacksonCore_20,207,gpt-4o-2024-11-20,3823,392,4215
JacksonCore_20,207,gpt-4o-2024-11-20,4699,429,5128
JacksonCore_20,207,gpt-4o-2024-11-20,5190,503,5693
JacksonCore_20,207,gpt-4o-2024-11-20,5834,506,6340
JacksonCore_20,207,gpt-4o-2024-11-20,3898,202,4100
JacksonCore_20,207,gpt-4o-2024-11-20,4123,279,4402
JacksonCore_20,207,gpt-4o-2024-11-20,4425,333,4758
JacksonCore_20,207,gpt-4o-2024-11-20,3904,307,4211
JacksonCore_20,207,gpt-4o-2024-11-20,4459,421,4880
JacksonCore_20,207,gpt-4o-2024-11-20,5061,408,5469
JacksonCore_20,207,gpt-4o-2024-11-20,5523,560,6083
JacksonCore_21,208,gpt-4o-2024-11-20,9544,1004,10548
JacksonCore_21,208,gpt-4o-2024-11-20,10759,969,11728
JacksonCore_21,208,gpt-4o-2024-11-20,11751,1009,12760
JacksonCore_21,208,gpt-4o-2024-11-20,12783,949,13732
JacksonCore_21,208,gpt-4o-2024-11-20,13755,912,14667
JacksonCore_21,208,gpt-4o-2024-11-20,12541,866,13407
JacksonCore_21,208,gpt-4o-2024-11-20,9698,974,10672
JacksonCore_21,208,gpt-4o-2024-11-20,13004,848,13852
JacksonCore_21,208,gpt-4o-2024-11-20,12374,803,13177
JacksonCore_21,208,gpt-4o-2024-11-20,14694,1061,15755
JacksonCore_21,208,gpt-4o-2024-11-20,11030,1037,12067
JacksonCore_21,208,gpt-4o-2024-11-20,15782,965,16747
JacksonCore_21,208,gpt-4o-2024-11-20,10566,1022,11588
JacksonCore_21,208,gpt-4o-2024-11-20,11200,1121,12321
JacksonCore_21,208,gpt-4o-2024-11-20,10013,952,10965
JacksonCore_21,208,gpt-4o-2024-11-20,10287,1056,11343
JacksonCore_23,209,gpt-4o-2024-11-20,2461,48,2509
JacksonCore_23,209,gpt-4o-2024-11-20,2772,105,2877
JacksonCore_23,209,gpt-4o-2024-11-20,3091,79,3170
JacksonCore_23,209,gpt-4o-2024-11-20,3041,190,3231
JacksonCore_23,209,gpt-4o-2024-11-20,2724,54,2778
JacksonCore_23,209,gpt-4o-2024-11-20,2778,62,2840
JacksonCore_23,209,gpt-4o-2024-11-20,2895,94,2989
JacksonCore_23,209,gpt-4o-2024-11-20,3105,136,3241
JacksonCore_23,209,gpt-4o-2024-11-20,2805,46,2851
JacksonCore_23,209,gpt-4o-2024-11-20,2770,176,2946
JacksonCore_23,209,gpt-4o-2024-11-20,3169,111,3280
JacksonCore_23,209,gpt-4o-2024-11-20,3400,135,3535
JacksonCore_23,209,gpt-4o-2024-11-20,3471,204,3675
JacksonCore_23,209,gpt-4o-2024-11-20,2878,117,2995
JacksonCore_23,209,gpt-4o-2024-11-20,2943,134,3077
JacksonCore_23,209,gpt-4o-2024-11-20,3133,245,3378
JacksonCore_23,209,gpt-4o-2024-11-20,3725,256,3981
JacksonCore_23,209,gpt-4o-2024-11-20,4016,340,4356
JacksonCore_23,209,gpt-4o-2024-11-20,3022,126,3148
JacksonCore_23,209,gpt-4o-2024-11-20,2934,158,3092
JacksonCore_23,209,gpt-4o-2024-11-20,3193,295,3488
JacksonCore_23,209,gpt-4o-2024-11-20,3175,65,3240
JacksonCore_23,209,gpt-4o-2024-11-20,2864,88,2952
JacksonCore_23,209,gpt-4o-2024-11-20,3040,127,3167
JacksonCore_25,210,gpt-4o-2024-11-20,4125,392,4517
JacksonCore_26,211,gpt-4o-2024-11-20,2898,280,3178
JacksonCore_26,211,gpt-4o-2024-11-20,3403,287,3690
JacksonCore_26,211,gpt-4o-2024-11-20,3841,363,4204
JacksonCore_26,211,gpt-4o-2024-11-20,3393,242,3635
JacksonCore_26,211,gpt-4o-2024-11-20,3363,314,3677
JacksonCore_26,211,gpt-4o-2024-11-20,3851,356,4207
JacksonCore_26,211,gpt-4o-2024-11-20,4411,375,4786
JacksonCore_26,211,gpt-4o-2024-11-20,4921,367,5288
JacksonCore_26,211,gpt-4o-2024-11-20,3662,316,3978
JacksonCore_26,211,gpt-4o-2024-11-20,3441,314,3755
JacksonCore_26,211,gpt-4o-2024-11-20,4005,259,4264
JacksonCore_26,211,gpt-4o-2024-11-20,3424,291,3715
JacksonCore_26,211,gpt-4o-2024-11-20,3779,376,4155
JacksonCore_26,211,gpt-4o-2024-11-20,4575,359,4934
JacksonCore_26,211,gpt-4o-2024-11-20,4673,420,5093
JacksonCore_26,211,gpt-4o-2024-11-20,4291,361,4652
JacksonCore_26,211,gpt-4o-2024-11-20,3572,349,3921
JacksonCore_26,211,gpt-4o-2024-11-20,3959,384,4343
JacksonCore_26,211,gpt-4o-2024-11-20,4533,373,4906
JacksonCore_26,211,gpt-4o-2024-11-20,5008,411,5419
JacksonCore_26,211,gpt-4o-2024-11-20,4679,395,5074
JacksonCore_26,211,gpt-4o-2024-11-20,3864,333,4197
JacksonCore_26,211,gpt-4o-2024-11-20,5101,381,5482
JacksonCore_26,211,gpt-4o-2024-11-20,3718,304,4022
JacksonCore_3,212,gpt-4o-2024-11-20,2734,247,2981
JacksonCore_3,212,gpt-4o-2024-11-20,3334,282,3616
JacksonCore_3,212,gpt-4o-2024-11-20,3787,292,4079
JacksonCore_3,212,gpt-4o-2024-11-20,4114,375,4489
JacksonCore_3,212,gpt-4o-2024-11-20,3196,319,3515
JacksonCore_3,212,gpt-4o-2024-11-20,3538,323,3861
JacksonCore_3,212,gpt-4o-2024-11-20,3884,306,4190
JacksonCore_3,212,gpt-4o-2024-11-20,4213,291,4504
JacksonCore_3,212,gpt-4o-2024-11-20,4527,286,4813
JacksonCore_3,212,gpt-4o-2024-11-20,4836,303,5139
JacksonCore_4,213,gpt-4o-2024-11-20,4837,182,5019
JacksonCore_4,213,gpt-4o-2024-11-20,4622,174,4796
JacksonCore_4,213,gpt-4o-2024-11-20,4454,202,4656
JacksonCore_4,213,gpt-4o-2024-11-20,5704,183,5887
JacksonCore_4,213,gpt-4o-2024-11-20,5829,188,6017
JacksonCore_4,213,gpt-4o-2024-11-20,5234,181,5415
JacksonCore_4,213,gpt-4o-2024-11-20,4363,182,4545
JacksonCore_4,213,gpt-4o-2024-11-20,4526,189,4715
JacksonCore_4,213,gpt-4o-2024-11-20,5156,191,5347
JacksonCore_4,213,gpt-4o-2024-11-20,5442,191,5633
JacksonCore_4,213,gpt-4o-2024-11-20,4283,218,4501
JacksonCore_5,214,gpt-4o-2024-11-20,3882,268,4150
JacksonCore_6,215,gpt-4o-2024-11-20,4360,233,4593
JacksonCore_6,215,gpt-4o-2024-11-20,4360,267,4627
JacksonCore_7,216,gpt-4o-2024-11-20,3007,167,3174
JacksonCore_7,216,gpt-4o-2024-11-20,3475,228,3703
JacksonCore_7,216,gpt-4o-2024-11-20,4428,226,4654
JacksonCore_7,216,gpt-4o-2024-11-20,4631,274,4905
JacksonCore_7,216,gpt-4o-2024-11-20,5060,281,5341
JacksonCore_7,216,gpt-4o-2024-11-20,3389,139,3528
JacksonCore_7,216,gpt-4o-2024-11-20,3119,218,3337
JacksonCore_7,216,gpt-4o-2024-11-20,4336,220,4556
JacksonCore_7,216,gpt-4o-2024-11-20,3555,138,3693
JacksonCore_7,216,gpt-4o-2024-11-20,3370,178,3548
JacksonCore_7,216,gpt-4o-2024-11-20,3709,198,3907
JacksonCore_7,216,gpt-4o-2024-11-20,3914,86,4000
JacksonCore_7,216,gpt-4o-2024-11-20,3720,178,3898
JacksonCore_7,216,gpt-4o-2024-11-20,4074,214,4288
JacksonCore_7,216,gpt-4o-2024-11-20,4407,244,4651
JacksonCore_7,216,gpt-4o-2024-11-20,4744,304,5048
JacksonCore_7,216,gpt-4o-2024-11-20,5333,264,5597
JacksonCore_7,216,gpt-4o-2024-11-20,3925,271,4196
JacksonCore_7,216,gpt-4o-2024-11-20,4335,245,4580
JacksonCore_7,216,gpt-4o-2024-11-20,4598,263,4861
JacksonCore_7,216,gpt-4o-2024-11-20,4904,290,5194
JacksonCore_7,216,gpt-4o-2024-11-20,4832,316,5148
JacksonCore_7,216,gpt-4o-2024-11-20,4223,225,4448
JacksonCore_7,216,gpt-4o-2024-11-20,3579,287,3866
JacksonCore_7,216,gpt-4o-2024-11-20,4016,267,4283
JacksonCore_7,216,gpt-4o-2024-11-20,4288,302,4590
JacksonCore_7,216,gpt-4o-2024-11-20,4730,357,5087
JacksonCore_7,216,gpt-4o-2024-11-20,4475,216,4691
JacksonCore_7,216,gpt-4o-2024-11-20,3144,197,3341
JacksonCore_7,216,gpt-4o-2024-11-20,3359,209,3568
JacksonCore_7,216,gpt-4o-2024-11-20,3863,201,4064
JacksonCore_7,216,gpt-4o-2024-11-20,4081,206,4287
JacksonCore_8,217,gpt-4o-2024-11-20,2695,157,2852
JacksonCore_8,217,gpt-4o-2024-11-20,3077,171,3248
JacksonDatabind_1,218,gpt-4o-2024-11-20,4327,448,4775
JacksonDatabind_100,219,gpt-4o-2024-11-20,3538,241,3779
JacksonDatabind_100,219,gpt-4o-2024-11-20,3822,315,4137
JacksonDatabind_100,219,gpt-4o-2024-11-20,5828,309,6137
JacksonDatabind_100,219,gpt-4o-2024-11-20,3994,233,4227
JacksonDatabind_100,219,gpt-4o-2024-11-20,3814,270,4084
JacksonDatabind_100,219,gpt-4o-2024-11-20,4119,314,4433
JacksonDatabind_100,219,gpt-4o-2024-11-20,4502,373,4875
JacksonDatabind_100,219,gpt-4o-2024-11-20,4254,261,4515
JacksonDatabind_100,219,gpt-4o-2024-11-20,3842,352,4194
JacksonDatabind_100,219,gpt-4o-2024-11-20,4311,385,4696
JacksonDatabind_100,219,gpt-4o-2024-11-20,4542,280,4822
JacksonDatabind_100,219,gpt-4o-2024-11-20,3861,294,4155
JacksonDatabind_100,219,gpt-4o-2024-11-20,4214,396,4610
JacksonDatabind_100,219,gpt-4o-2024-11-20,4737,393,5130
JacksonDatabind_100,219,gpt-4o-2024-11-20,5152,482,5634
JacksonDatabind_100,219,gpt-4o-2024-11-20,4849,285,5134
JacksonDatabind_100,219,gpt-4o-2024-11-20,3866,281,4147
JacksonDatabind_100,219,gpt-4o-2024-11-20,4193,331,4524
JacksonDatabind_100,219,gpt-4o-2024-11-20,4599,313,4912
JacksonDatabind_100,219,gpt-4o-2024-11-20,4919,393,5312
JacksonDatabind_100,219,gpt-4o-2024-11-20,5161,355,5516
JacksonDatabind_100,219,gpt-4o-2024-11-20,5539,362,5901
JacksonDatabind_100,219,gpt-4o-2024-11-20,3943,430,4373
JacksonDatabind_100,219,gpt-4o-2024-11-20,4568,510,5078
JacksonDatabind_101,220,gpt-4o-2024-11-20,5212,603,5815
JacksonDatabind_101,220,gpt-4o-2024-11-20,5433,603,6036
JacksonDatabind_101,220,gpt-4o-2024-11-20,5703,795,6498
JacksonDatabind_101,220,gpt-4o-2024-11-20,6030,562,6592
JacksonDatabind_101,220,gpt-4o-2024-11-20,5391,714,6105
JacksonDatabind_101,220,gpt-4o-2024-11-20,6619,600,7219
JacksonDatabind_101,220,gpt-4o-2024-11-20,7242,497,7739
JacksonDatabind_102,221,gpt-4o-2024-11-20,3404,591,3995
JacksonDatabind_102,221,gpt-4o-2024-11-20,4301,503,4804
JacksonDatabind_102,221,gpt-4o-2024-11-20,5418,562,5980
JacksonDatabind_102,221,gpt-4o-2024-11-20,6106,575,6681
JacksonDatabind_102,221,gpt-4o-2024-11-20,6804,593,7397
JacksonDatabind_102,221,gpt-4o-2024-11-20,4210,442,4652
JacksonDatabind_102,221,gpt-4o-2024-11-20,4675,465,5140
JacksonDatabind_102,221,gpt-4o-2024-11-20,5163,477,5640
JacksonDatabind_102,221,gpt-4o-2024-11-20,5663,476,6139
JacksonDatabind_102,221,gpt-4o-2024-11-20,6162,473,6635
JacksonDatabind_102,221,gpt-4o-2024-11-20,6658,480,7138
JacksonDatabind_107,222,gpt-4o-2024-11-20,5957,252,6209
JacksonDatabind_107,222,gpt-4o-2024-11-20,5223,309,5532
JacksonDatabind_107,222,gpt-4o-2024-11-20,6424,226,6650
JacksonDatabind_107,222,gpt-4o-2024-11-20,5471,254,5725
JacksonDatabind_107,222,gpt-4o-2024-11-20,5056,309,5365
JacksonDatabind_107,222,gpt-4o-2024-11-20,6677,248,6925
JacksonDatabind_107,222,gpt-4o-2024-11-20,5048,299,5347
JacksonDatabind_107,222,gpt-4o-2024-11-20,6952,270,7222
JacksonDatabind_107,222,gpt-4o-2024-11-20,5244,315,5559
JacksonDatabind_107,222,gpt-4o-2024-11-20,7249,310,7559
JacksonDatabind_107,222,gpt-4o-2024-11-20,5113,282,5395
JacksonDatabind_107,222,gpt-4o-2024-11-20,5556,396,5952
JacksonDatabind_107,222,gpt-4o-2024-11-20,6154,403,6557
JacksonDatabind_107,222,gpt-4o-2024-11-20,7586,260,7846
JacksonDatabind_107,222,gpt-4o-2024-11-20,5339,321,5660
JacksonDatabind_107,222,gpt-4o-2024-11-20,5222,395,5617
JacksonDatabind_107,222,gpt-4o-2024-11-20,6065,469,6534
JacksonDatabind_107,222,gpt-4o-2024-11-20,6639,468,7107
JacksonDatabind_107,222,gpt-4o-2024-11-20,7873,304,8177
JacksonDatabind_11,223,gpt-4o-2024-11-20,3823,229,4052
JacksonDatabind_11,223,gpt-4o-2024-11-20,4258,224,4482
JacksonDatabind_11,223,gpt-4o-2024-11-20,4088,300,4388
JacksonDatabind_11,223,gpt-4o-2024-11-20,4267,218,4485
JacksonDatabind_11,223,gpt-4o-2024-11-20,4338,291,4629
JacksonDatabind_11,223,gpt-4o-2024-11-20,5195,295,5490
JacksonDatabind_11,223,gpt-4o-2024-11-20,4695,278,4973
JacksonDatabind_11,223,gpt-4o-2024-11-20,4512,331,4843
JacksonDatabind_11,223,gpt-4o-2024-11-20,4284,342,4626
JacksonDatabind_11,223,gpt-4o-2024-11-20,4454,402,4856
JacksonDatabind_11,223,gpt-4o-2024-11-20,4941,406,5347
JacksonDatabind_11,223,gpt-4o-2024-11-20,5376,464,5840
JacksonDatabind_11,223,gpt-4o-2024-11-20,4870,295,5165
JacksonDatabind_11,223,gpt-4o-2024-11-20,4248,292,4540
JacksonDatabind_11,223,gpt-4o-2024-11-20,4318,287,4605
JacksonDatabind_11,223,gpt-4o-2024-11-20,4943,306,5249
JacksonDatabind_11,223,gpt-4o-2024-11-20,5192,301,5493
JacksonDatabind_11,223,gpt-4o-2024-11-20,4254,292,4546
JacksonDatabind_11,223,gpt-4o-2024-11-20,5520,318,5838
JacksonDatabind_11,223,gpt-4o-2024-11-20,5108,359,5467
JacksonDatabind_11,223,gpt-4o-2024-11-20,4607,415,5022
JacksonDatabind_11,223,gpt-4o-2024-11-20,5103,419,5522
JacksonDatabind_11,223,gpt-4o-2024-11-20,5551,411,5962
JacksonDatabind_11,223,gpt-4o-2024-11-20,5865,295,6160
JacksonDatabind_11,223,gpt-4o-2024-11-20,4248,395,4643
JacksonDatabind_11,223,gpt-4o-2024-11-20,4524,606,5130
JacksonDatabind_11,223,gpt-4o-2024-11-20,5366,552,5918
JacksonDatabind_112,224,gpt-4o-2024-11-20,4374,522,4896
JacksonDatabind_112,224,gpt-4o-2024-11-20,4706,398,5104
JacksonDatabind_112,224,gpt-4o-2024-11-20,4790,414,5204
JacksonDatabind_112,224,gpt-4o-2024-11-20,5111,415,5526
JacksonDatabind_112,224,gpt-4o-2024-11-20,4599,339,4938
JacksonDatabind_112,224,gpt-4o-2024-11-20,4716,383,5099
JacksonDatabind_112,224,gpt-4o-2024-11-20,5169,342,5511
JacksonDatabind_112,224,gpt-4o-2024-11-20,5496,363,5859
